step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
117,745547,745547,0,0,0,0,0,0,1,1
85,581661,581661,0,0,0,0,0,0,1,1
465,581843,581843,0,0,0,0,0,0,1,1
140,581911,581911,0,0,0,0,0,0,1,1
121,581468,581468,0,0,0,0,0,0,1,1
277,576641,576641,0,0,0,0,0,0,1,1
127,582026,582026,0,0,0,0,0,0,1,1
264,580751,580751,0,0,0,0,0,0,1,1
465,581842,581842,0,0,0,0,0,0,1,1
308,10000000,10000000,0,0,10000000,1,0,0,0,1
303,10000000,10000000,0,0,10000000,1,0,0,0,1
454,10000000,10000000,0,0,10000000,1,0,0,0,1
278,10000000,10000000,0,0,10000000,1,0,0,0,1
393,10000000,10000000,0,0,10000000,1,0,0,0,1
425,10000000,10000000,0,0,10000000,1,0,0,0,1
426,10000000,10000000,0,0,10000000,1,0,0,0,1
418,10000000,10000000,0,0,10000000,1,0,0,0,1
92,6280,6280,0,0,0,0,0,0,1,1
280,5332,5332,0,0,0,0,0,0,1,1
110,6647,6647,0,0,0,0,0,0,1,1
111,6420,6420,0,0,0,0,0,0,1,1
52,6706,6706,0,0,0,0,0,0,1,1
571,6681,6681,0,0,0,0,0,0,1,1
107,6436,6436,0,0,0,0,0,0,1,1
535,6653,6653,0,0,0,0,0,0,1,1
500,49926,49926,0,0,0,0,0,0,1,1
327,50502,50502,0,0,0,0,0,0,1,1
517,48940,48940,0,0,0,0,0,0,1,1
498,50042,50042,0,0,0,0,0,0,1,1
378,51238,51238,0,0,0,0,0,0,1,1
210,51329,51329,0,0,0,0,0,0,1,1
321,51269,51269,0,0,0,0,0,0,1,1
171,49803,49803,0,0,0,0,0,0,1,1
241,10000000,35634798,25634798,0,0,0,0,0,1,1
471,10000000,44168945,34168945,0,0,0,0,0,1,1
202,10000000,34111392,24111392,0,0,0,0,0,1,1
629,10000000,44899926,34899926,0,0,0,0,0,1,1
544,10000000,42887314,32887314,0,0,0,0,0,1,1
354,10000000,22096039,12096039,0,0,0,0,0,1,1
371,10000000,29603065,19603065,0,0,0,0,0,1,1
148,10000000,29529136,19529136,0,0,0,0,0,1,1
687,1372849,1372849,0,0,1372849,1,0,0,0,1
675,1380808,1380808,0,7914,1388722,1,0,0,0,1
715,1379745,1379745,0,1475,1381220,1,0,0,0,1
683,1380672,1380672,0,0,1380672,1,0,0,0,1
646,1365551,1365551,0,0,1365551,1,0,0,0,1
661,1381327,1381327,0,0,1381327,1,0,0,0,1
592,1387011,1387011,0,0,1387011,1,0,0,0,1
706,1376242,1376242,0,0,1376242,1,0,0,0,1
349,338093,338093,0,0,0,0,0,0,1,1
544,338689,338689,0,0,0,0,0,0,1,1
129,333938,333938,0,0,0,0,0,0,1,1
311,339731,339731,0,0,0,0,0,0,1,1
335,340899,340899,0,0,0,0,0,0,1,1
468,338280,338280,0,0,0,0,0,0,1,1
474,338484,338484,0,0,0,0,0,0,1,1
335,341320,341320,0,0,0,0,0,0,1,1
191,120422,120422,0,0,120422,1,0,0,0,1
270,121784,121784,0,0,121784,1,0,0,0,1
231,121356,121356,0,0,121356,1,0,0,0,1
188,120417,120417,0,0,120417,1,0,0,0,1
209,120483,120483,0,0,120483,1,0,0,0,1
398,125742,125742,0,0,125742,1,0,0,0,1
216,120486,120486,0,0,120486,1,0,0,0,1
35,120131,120131,0,0,120131,1,0,0,0,1
437,279783,279783,0,0,0,0,0,0,1,1
452,279529,279529,0,0,0,0,0,0,1,1
419,280643,280643,0,0,0,0,0,0,1,1
445,279605,279605,0,0,0,0,0,0,1,1
380,283950,283950,0,0,0,0,0,0,1,1
433,276901,276901,0,0,0,0,0,0,1,1
428,280507,280507,0,0,0,0,0,0,1,1
468,278309,278309,0,0,0,0,0,0,1,1
738,137947,137947,0,865503,1003450,1,0,0,0,1
694,92713,92713,0,916089,1008802,1,0,0,0,1
529,106565,106565,0,905335,1011900,1,0,0,0,1
506,69243,69243,0,915164,984407,1,0,0,0,1
624,100170,100170,0,912849,1013019,1,0,0,0,1
238,41792,41792,0,907662,949454,1,0,0,0,1
586,77517,77517,0,917425,994942,1,0,0,0,1
672,92701,92701,0,913233,1005934,1,0,0,0,1
388,283450,283450,0,0,0,0,0,0,1,1
388,283239,283239,0,0,0,0,0,0,1,1
223,276986,276986,0,0,0,0,0,0,1,1
406,281473,281473,0,0,0,0,0,0,1,1
320,281351,281351,0,0,0,0,0,0,1,1
187,287959,287959,0,0,0,0,0,0,1,1
402,281855,281855,0,0,0,0,0,0,1,1
207,287542,287542,0,0,0,0,0,0,1,1
369,736800,736800,0,0,736800,1,0,0,0,1
268,709568,709568,0,14909,724477,1,0,0,0,1
498,730745,730745,0,0,730745,1,0,0,0,1
272,710400,710400,0,13059,723459,1,0,0,0,1
518,732228,732228,0,0,732228,1,0,0,0,1
183,688953,688953,0,60745,749699,1,0,0,0,1
444,757905,757905,0,0,757905,1,0,0,0,1
282,712937,712937,0,7417,720355,1,0,0,0,1
317,1032542,1032542,0,0,0,0,0,0,1,1
94,1028923,1028923,0,0,0,0,0,0,1,1
402,1033966,1033966,0,0,0,0,0,0,1,1
121,1026967,1026967,0,0,0,0,0,0,1,1
429,1019248,1019248,0,0,0,0,0,0,1,1
196,1030497,1030497,0,0,0,0,0,0,1,1
95,1028602,1028602,0,0,0,0,0,0,1,1
405,1019871,1019871,0,0,0,0,0,0,1,1
157,140442,140442,0,174295,314738,1,0,0,0,1
338,81675,81675,0,237709,319384,1,0,0,0,1
339,137024,137024,0,144518,281542,1,0,0,0,1
274,87164,87164,0,229197,316361,1,0,0,0,1
135,112146,112146,0,198878,311024,1,0,0,0,1
517,111520,111520,0,164663,276184,1,0,0,0,1
132,98634,98634,0,208785,307419,1,0,0,0,1
196,88014,88014,0,201244,289257,1,0,0,0,1
692,972367,972367,0,1564980,2537347,1,0,0,0,1
595,947548,947548,0,1664635,2612184,1,0,0,0,1
592,936133,936133,0,1658039,2594172,1,0,0,0,1
588,922861,922861,0,1650370,2573232,1,0,0,0,1
547,880298,880298,0,1563884,2444182,1,0,0,0,1
629,924535,924535,0,1599625,2524159,1,0,0,0,1
499,878743,878743,0,1722321,2601064,1,0,0,0,1
657,945752,945752,0,1584257,2530009,1,0,0,0,1
539,200902,200902,0,0,200902,1,0,0,0,1
565,202657,202657,0,0,202657,1,0,0,0,1
461,207338,207338,0,0,207338,1,0,0,0,1
565,205331,205331,0,0,205331,1,0,0,0,1
419,215832,215832,0,0,215832,1,0,0,0,1
563,207781,207781,0,0,207781,1,0,0,0,1
499,213634,213634,0,0,213634,1,0,0,0,1
473,207107,207107,0,0,207107,1,0,0,0,1
389,176940,176940,0,0,0,0,0,0,1,1
367,178359,178359,0,0,0,0,0,0,1,1
396,176915,176915,0,0,0,0,0,0,1,1
388,176940,176940,0,0,0,0,0,0,1,1
353,177057,177057,0,0,0,0,0,0,1,1
480,177060,177060,0,0,0,0,0,0,1,1
70,175359,175359,0,0,0,0,0,0,1,1
603,176817,176817,0,0,0,0,0,0,1,1
463,227719,227719,0,0,0,0,0,0,1,1
470,233927,233927,0,0,0,0,0,0,1,1
569,231127,231127,0,0,0,0,0,0,1,1
296,230429,230429,0,0,0,0,0,0,1,1
600,232136,232136,0,0,0,0,0,0,1,1
449,233311,233311,0,0,0,0,0,0,1,1
467,233177,233177,0,0,0,0,0,0,1,1
584,232317,232317,0,0,0,0,0,0,1,1
314,145025,145025,0,0,0,0,0,0,1,1
247,144194,144194,0,0,0,0,0,0,1,1
228,144255,144255,0,0,0,0,0,0,1,1
319,143404,143404,0,0,0,0,0,0,1,1
256,144730,144730,0,0,0,0,0,0,1,1
214,145178,145178,0,0,0,0,0,0,1,1
327,143379,143379,0,0,0,0,0,0,1,1
154,143966,143966,0,0,0,0,0,0,1,1
616,56804,56804,0,0,56804,1,0,0,0,1
502,55455,55455,0,0,55455,1,0,0,0,1
412,55960,55960,0,0,55960,1,0,0,0,1
564,55106,55106,0,0,55106,1,0,0,0,1
495,57334,57334,0,0,57334,1,0,0,0,1
625,54770,54770,0,0,54770,1,0,0,0,1
334,53942,53942,0,0,53942,1,0,0,0,1
311,52118,52118,0,0,52118,1,0,0,0,1
663,258545,258545,0,0,0,0,0,0,1,1
455,256863,256863,0,0,0,0,0,0,1,1
693,257512,257512,0,0,0,0,0,0,1,1
653,258535,258535,0,0,0,0,0,0,1,1
575,255407,255407,0,0,0,0,0,0,1,1
695,258469,258469,0,0,0,0,0,0,1,1
199,254646,254646,0,0,0,0,0,0,1,1
610,258204,258204,0,0,0,0,0,0,1,1
565,1431188,1431188,0,0,1431188,1,0,0,0,1
487,1422724,1422724,0,0,1422724,1,0,0,0,1
348,1411012,1411012,0,0,1411012,1,0,0,0,1
579,1430017,1430017,0,0,1430017,1,0,0,0,1
560,1397147,1397147,0,0,1397147,1,0,0,0,1
567,1419875,1419875,0,0,1419875,1,0,0,0,1
594,1406356,1406356,0,0,1406356,1,0,0,0,1
638,1425342,1425342,0,0,1425342,1,0,0,0,1
272,10000000,10000000,0,0,10000000,1,0,0,0,1
364,10000000,10000000,0,0,10000000,1,0,0,0,1
369,10000000,10000000,0,0,10000000,1,0,0,0,1
336,10000000,10000000,0,0,10000000,1,0,0,0,1
279,10000000,10000000,0,0,10000000,1,0,0,0,1
408,10000000,10000000,0,0,10000000,1,0,0,0,1
333,10000000,10000000,0,0,10000000,1,0,0,0,1
369,10000000,10000000,0,0,10000000,1,0,0,0,1
287,96197,96197,0,0,0,0,0,0,1,1
128,100225,100225,0,0,0,0,0,0,1,1
388,92099,92099,0,0,0,0,0,0,1,1
445,95349,95349,0,0,0,0,0,0,1,1
343,93212,93212,0,0,0,0,0,0,1,1
627,92597,92597,0,0,0,0,0,0,1,1
422,100033,100033,0,0,0,0,0,0,1,1
385,99461,99461,0,0,0,0,0,0,1,1
151,10000000,25736487,15736487,0,0,0,0,0,1,1
630,10000000,48496327,38496327,0,0,0,0,0,1,1
505,10000000,33361873,23361873,0,0,0,0,0,1,1
593,10000000,44050895,34050895,0,0,0,0,0,1,1
649,10000000,50306742,40306742,0,0,0,0,0,1,1
670,10000000,26767842,16767842,0,0,0,0,0,1,1
669,10000000,27386626,17386626,0,0,0,0,0,1,1
191,10000000,27757154,17757154,0,0,0,0,0,1,1
563,183031,183031,0,0,0,0,0,0,1,1
198,185723,185723,0,0,0,0,0,0,1,1
269,185336,185336,0,0,0,0,0,0,1,1
417,182830,182830,0,0,0,0,0,0,1,1
540,183257,183257,0,0,0,0,0,0,1,1
370,180511,180511,0,0,0,0,0,0,1,1
382,181820,181820,0,0,0,0,0,0,1,1
431,184335,184335,0,0,0,0,0,0,1,1
154,893467,893467,0,0,893467,1,0,0,0,1
583,1004235,1004235,0,0,1004235,1,0,0,0,1
245,903660,903660,0,0,903660,1,0,0,0,1
514,1037101,1037101,0,0,1037101,1,0,0,0,1
430,950324,950324,0,0,950324,1,0,0,0,1
662,966403,966403,0,0,966403,1,0,0,0,1
599,996286,996286,0,0,996286,1,0,0,0,1
486,951040,951040,0,0,951040,1,0,0,0,1
379,2300778,2300778,0,0,0,0,0,0,1,1
433,2287791,2287791,0,0,0,0,0,0,1,1
512,2313411,2313411,0,0,0,0,0,0,1,1
477,2307668,2307668,0,0,0,0,0,0,1,1
502,2307155,2307155,0,0,0,0,0,0,1,1
558,2305378,2305378,0,0,0,0,0,0,1,1
451,2279273,2279273,0,0,0,0,0,0,1,1
475,2318770,2318770,0,0,0,0,0,0,1,1
653,26901,26901,0,0,26901,1,0,0,0,1
638,29678,29678,0,0,29678,1,0,0,0,1
634,30564,30564,0,0,30564,1,0,0,0,1
639,29474,29474,0,0,29474,1,0,0,0,1
644,28502,28502,0,0,28502,1,0,0,0,1
639,27657,27657,0,0,27657,1,0,0,0,1
642,28859,28859,0,0,28859,1,0,0,0,1
660,25874,25874,0,0,25874,1,0,0,0,1
217,2051769,2051769,0,0,0,0,0,0,1,1
412,2066890,2066890,0,0,0,0,0,0,1,1
498,2073861,2073861,0,0,0,0,0,0,1,1
562,2044828,2044828,0,0,0,0,0,0,1,1
581,2063510,2063510,0,0,0,0,0,0,1,1
561,2061518,2061518,0,0,0,0,0,0,1,1
343,2070447,2070447,0,0,0,0,0,0,1,1
552,2059757,2059757,0,0,0,0,0,0,1,1
475,1974931,1974931,0,0,0,0,0,0,1,1
500,1989479,1989479,0,0,0,0,0,0,1,1
396,1968328,1968328,0,0,0,0,0,0,1,1
446,1969418,1969418,0,0,0,0,0,0,1,1
495,1986402,1986402,0,0,0,0,0,0,1,1
447,1968082,1968082,0,0,0,0,0,0,1,1
466,1963507,1963507,0,0,0,0,0,0,1,1
503,1980143,1980143,0,0,0,0,0,0,1,1
541,48731,48731,0,0,0,0,0,0,1,1
341,49111,49111,0,0,0,0,0,0,1,1
257,49286,49286,0,0,0,0,0,0,1,1
378,48633,48633,0,0,0,0,0,0,1,1
487,50691,50691,0,0,0,0,0,0,1,1
578,48725,48725,0,0,0,0,0,0,1,1
412,48489,48489,0,0,0,0,0,0,1,1
415,48496,48496,0,0,0,0,0,0,1,1
554,1274775,1274775,0,0,0,0,0,0,1,1
378,1258535,1258535,0,0,0,0,0,0,1,1
488,1264975,1264975,0,0,0,0,0,0,1,1
543,1265632,1265632,0,0,0,0,0,0,1,1
377,1262469,1262469,0,0,0,0,0,0,1,1
570,1265940,1265940,0,0,0,0,0,0,1,1
624,1266566,1266566,0,0,0,0,0,0,1,1
382,1258777,1258777,0,0,0,0,0,0,1,1
419,92770,92770,0,0,0,0,0,0,1,1
663,91897,91897,0,0,0,0,0,0,1,1
511,91955,91955,0,0,0,0,0,0,1,1
256,95375,95375,0,0,0,0,0,0,1,1
450,93688,93688,0,0,0,0,0,0,1,1
386,92161,92161,0,0,0,0,0,0,1,1
378,90583,90583,0,0,0,0,0,0,1,1
542,91944,91944,0,0,0,0,0,0,1,1
214,3617596,3617596,0,0,0,0,0,0,1,1
490,3684806,3684806,0,0,0,0,0,0,1,1
445,3605356,3605356,0,0,0,0,0,0,1,1
437,3608310,3608310,0,0,0,0,0,0,1,1
232,3615125,3615125,0,0,0,0,0,0,1,1
430,3593170,3593170,0,0,0,0,0,0,1,1
479,3631329,3631329,0,0,0,0,0,0,1,1
248,3551922,3551922,0,0,0,0,0,0,1,1
404,33166,33166,0,277671,310837,1,0,0,0,1
460,67979,67979,0,255846,323825,1,0,0,0,1
248,25877,25877,0,268162,294039,1,0,0,0,1
292,45351,45351,0,211792,257143,1,0,0,0,1
201,19414,19414,0,268784,288198,1,0,0,0,1
420,61433,61433,0,257011,318443,1,0,0,0,1
269,40468,40468,0,221653,262121,1,0,0,0,1
263,27150,27150,0,268862,296012,1,0,0,0,1
116,10000000,17854922,7854922,0,0,0,0,0,1,1
44,10000000,19613295,9613295,0,0,0,0,0,1,1
637,10000000,19332606,9332606,0,0,0,0,0,1,1
59,10000000,19830368,9830368,0,0,0,0,0,1,1
348,10000000,16137649,6137649,0,0,0,0,0,1,1
275,10000000,19665447,9665447,0,0,0,0,0,1,1
348,10000000,19598520,9598520,0,0,0,0,0,1,1
174,10000000,19568451,9568451,0,0,0,0,0,1,1
102,7479101,7479101,0,0,0,0,0,0,1,1
103,7532593,7532593,0,0,0,0,0,0,1,1
574,7530778,7530778,0,0,0,0,0,0,1,1
75,7481966,7481966,0,0,0,0,0,0,1,1
97,7479920,7479920,0,0,0,0,0,0,1,1
230,7594918,7594918,0,0,0,0,0,0,1,1
537,7527468,7527468,0,0,0,0,0,0,1,1
115,7523633,7523633,0,0,0,0,0,0,1,1
367,810849,810849,0,0,0,0,0,0,1,1
87,787471,787471,0,0,0,0,0,0,1,1
302,789097,789097,0,0,0,0,0,0,1,1
176,790386,790386,0,0,0,0,0,0,1,1
75,787080,787080,0,0,0,0,0,0,1,1
327,788576,788576,0,0,0,0,0,0,1,1
368,811040,811040,0,0,0,0,0,0,1,1
335,786818,786818,0,0,0,0,0,0,1,1
76,898757,898757,0,451744,1562882,1,0,0,0,1
107,961093,961093,0,606030,1635759,1,0,0,0,1
46,839759,839759,0,305719,1493907,1,0,0,0,1
109,1061453,1061453,0,752859,1814313,1,0,0,0,1
56,858505,858505,0,352117,1515823,1,0,0,0,1
116,1071073,1071073,0,582029,1653102,1,0,0,0,1
107,961219,961219,0,606340,1635905,1,0,0,0,1
116,978354,978354,0,648751,1655938,1,0,0,0,1
561,1340296,1340296,0,0,0,0,0,0,1,1
555,1369042,1369042,0,0,0,0,0,0,1,1
400,1330525,1330525,0,0,0,0,0,0,1,1
556,1336283,1336283,0,0,0,0,0,0,1,1
548,1328094,1328094,0,0,0,0,0,0,1,1
608,1357745,1357745,0,0,0,0,0,0,1,1
299,1318481,1318481,0,0,0,0,0,0,1,1
568,1350632,1350632,0,0,0,0,0,0,1,1
220,2310631,2310631,0,65597,2376228,1,0,0,0,1
203,2214208,2214208,0,211307,2425515,1,0,0,0,1
208,2289561,2289561,0,103279,2392840,1,0,0,0,1
172,2230028,2230028,0,199870,2429898,1,0,0,0,1
248,2250907,2250907,0,173806,2424713,1,0,0,0,1
263,2159389,2159389,0,221609,2380998,1,0,0,0,1
219,2308695,2308695,0,69060,2377755,1,0,0,0,1
156,2187416,2187416,0,116598,2304013,1,0,0,0,1
288,4666348,4666348,0,643986,5310333,1,0,0,0,1
295,4677724,4677724,0,616597,5294321,1,0,0,0,1
89,4681758,4681758,0,1354550,6036308,1,0,0,0,1
110,4437787,4437787,0,666313,5104100,1,0,0,0,1
331,3992433,3992433,0,1619925,5612358,1,0,0,0,1
60,4250484,4250484,0,724654,4975138,1,0,0,0,1
477,3678021,3678021,0,1878675,5556696,1,0,0,0,1
139,4401856,4401856,0,1261003,5662858,1,0,0,0,1
316,1435172,1435172,0,0,0,0,0,0,1,1
195,1436943,1436943,0,0,0,0,0,0,1,1
236,1451046,1451046,0,0,0,0,0,0,1,1
84,1409442,1409442,0,0,0,0,0,0,1,1
199,1433664,1433664,0,0,0,0,0,0,1,1
149,1419798,1419798,0,0,0,0,0,0,1,1
126,1401489,1401489,0,0,0,0,0,0,1,1
294,1435496,1435496,0,0,0,0,0,0,1,1
233,130468,130468,0,0,0,0,0,0,1,1
360,131968,131968,0,0,0,0,0,0,1,1
455,132545,132545,0,0,0,0,0,0,1,1
305,133215,133215,0,0,0,0,0,0,1,1
442,126466,126466,0,0,0,0,0,0,1,1
412,135119,135119,0,0,0,0,0,0,1,1
361,133482,133482,0,0,0,0,0,0,1,1
465,132505,132505,0,0,0,0,0,0,1,1
454,533161,533161,0,5540759,6073920,1,0,0,0,1
368,506259,506259,0,5624690,6130949,1,0,0,0,1
243,466701,466701,0,5748103,6214805,1,0,0,0,1
313,567257,567257,0,6013819,6581075,1,0,0,0,1
354,540660,540660,0,5882702,6423363,1,0,0,0,1
478,720312,720312,0,6281616,7001928,1,0,0,0,1
497,546935,546935,0,5497786,6044721,1,0,0,0,1
394,562852,562852,0,5901215,6464067,1,0,0,0,1
56,667765,667765,0,0,0,0,0,0,1,1
222,680911,680911,0,0,0,0,0,0,1,1
49,666915,666915,0,0,0,0,0,0,1,1
119,663173,663173,0,0,0,0,0,0,1,1
103,664022,664022,0,0,0,0,0,0,1,1
58,667528,667528,0,0,0,0,0,0,1,1
260,676472,676472,0,0,0,0,0,0,1,1
87,667328,667328,0,0,0,0,0,0,1,1
261,527328,527328,0,0,0,0,0,0,1,1
120,521066,521066,0,0,0,0,0,0,1,1
124,525327,525327,0,0,0,0,0,0,1,1
135,515721,515721,0,0,0,0,0,0,1,1
113,522936,522936,0,0,0,0,0,0,1,1
122,520480,520480,0,0,0,0,0,0,1,1
87,527229,527229,0,0,0,0,0,0,1,1
365,530818,530818,0,0,0,0,0,0,1,1
345,44811,44811,0,38909,83720,1,0,0,0,1
113,57047,57047,0,25230,82277,1,0,0,0,1
119,58006,58006,0,30034,88040,1,0,0,0,1
385,41794,41794,0,38079,79873,1,0,0,0,1
109,56507,56507,0,22523,79030,1,0,0,0,1
235,58521,58521,0,47747,106268,1,0,0,0,1
192,56381,56381,0,42091,98473,1,0,0,0,1
317,56774,56774,0,51430,108204,1,0,0,0,1
462,883555,883555,0,1224,884779,1,0,0,0,1
477,1034201,1034201,0,0,1034201,1,0,0,0,1
432,983028,983028,0,0,983028,1,0,0,0,1
229,914395,914395,0,0,914395,1,0,0,0,1
446,901190,901190,0,899,902089,1,0,0,0,1
673,953417,953417,0,0,953417,1,0,0,0,1
673,953408,953408,0,0,953408,1,0,0,0,1
468,1023753,1023753,0,0,1023753,1,0,0,0,1
267,35701,35701,0,261586,297288,1,0,0,0,1
448,55629,55629,0,265701,321330,1,0,0,0,1
474,63248,63248,0,261027,324274,1,0,0,0,1
474,61900,61900,0,262103,324003,1,0,0,0,1
456,71682,71682,0,253208,324890,1,0,0,0,1
390,21293,21293,0,292760,314054,1,0,0,0,1
204,25038,25038,0,263483,288521,1,0,0,0,1
409,32711,32711,0,284056,316767,1,0,0,0,1
557,333832,333832,0,6344,340176,1,0,0,0,1
424,309877,309877,0,19494,329371,1,0,0,0,1
496,317482,317482,0,8087,325569,1,0,0,0,1
433,337238,337238,0,12217,349455,1,0,0,0,1
483,299630,299630,0,22605,322235,1,0,0,0,1
430,335128,335128,0,12768,347896,1,0,0,0,1
417,322868,322868,0,15970,338838,1,0,0,0,1
322,320830,320830,0,39374,360203,1,0,0,0,1
292,165533,165533,0,19981,185514,1,0,0,0,1
446,180186,180186,0,17952,198138,1,0,0,0,1
462,182601,182601,0,7897,190498,1,0,0,0,1
499,195909,195909,0,2835,198744,1,0,0,0,1
447,199104,199104,0,5034,204138,1,0,0,0,1
524,181171,181171,0,23025,204196,1,0,0,0,1
484,191015,191015,0,13299,204314,1,0,0,0,1
269,177948,177948,0,6425,184372,1,0,0,0,1
108,121537,121537,0,0,121537,1,0,0,0,1
336,123816,123816,0,0,123816,1,0,0,0,1
351,124272,124272,0,0,124272,1,0,0,0,1
460,125170,125170,0,7330,132500,1,0,0,0,1
455,125226,125226,0,6707,131932,1,0,0,0,1
287,124154,124154,0,0,124154,1,0,0,0,1
263,123810,123810,0,0,123810,1,0,0,0,1
283,123199,123199,0,0,123199,1,0,0,0,1
141,1753271,1753271,0,626814,2380086,1,0,0,0,1
70,1655310,1655310,0,690025,2345335,1,0,0,0,1
161,1632506,1632506,0,691276,2323782,1,0,0,0,1
82,1605135,1605135,0,627771,2232906,1,0,0,0,1
169,1783213,1783213,0,253987,2037200,1,0,0,0,1
76,1606022,1606022,0,741450,2347471,1,0,0,0,1
328,1633850,1633850,0,669510,2303359,1,0,0,0,1
61,1622757,1622757,0,717834,2340591,1,0,0,0,1
327,40430,40430,0,0,0,0,0,0,1,1
187,41670,41670,0,0,0,0,0,0,1,1
399,40050,40050,0,0,0,0,0,0,1,1
199,38754,38754,0,0,0,0,0,0,1,1
254,39795,39795,0,0,0,0,0,0,1,1
305,40545,40545,0,0,0,0,0,0,1,1
290,43074,43074,0,0,0,0,0,0,1,1
320,40541,40541,0,0,0,0,0,0,1,1
594,3493829,3493829,0,148080,3641909,1,0,0,0,1
610,3531589,3531589,0,113426,3645016,1,0,0,0,1
628,3491758,3491758,0,73490,3565247,1,0,0,0,1
380,3407584,3407584,0,169828,3577412,1,0,0,0,1
448,3509564,3509564,0,120041,3629605,1,0,0,0,1
543,3443970,3443970,0,20577,3464547,1,0,0,0,1
295,3489827,3489827,0,55899,3545725,1,0,0,0,1
297,3728230,3728230,0,124653,3852882,1,0,0,0,1
481,138788,138788,0,0,0,0,0,0,1,1
311,141119,141119,0,0,0,0,0,0,1,1
381,141979,141979,0,0,0,0,0,0,1,1
503,137710,137710,0,0,0,0,0,0,1,1
329,136554,136554,0,0,0,0,0,0,1,1
491,134711,134711,0,0,0,0,0,0,1,1
399,137149,137149,0,0,0,0,0,0,1,1
492,134873,134873,0,0,0,0,0,0,1,1
347,394296,394296,0,706358,1100655,1,0,0,0,1
284,400661,400661,0,685990,1086650,1,0,0,0,1
555,352303,352303,0,761725,1114028,1,0,0,0,1
544,344847,344847,0,669878,1014725,1,0,0,0,1
579,362487,362487,0,753870,1116358,1,0,0,0,1
570,358353,358353,0,734183,1092536,1,0,0,0,1
320,314870,314870,0,851466,1166336,1,0,0,0,1
495,325178,325178,0,722460,1047638,1,0,0,0,1
196,1739552,1739552,0,627535,2367087,1,0,0,0,1
160,1775356,1775356,0,454034,2229391,1,0,0,0,1
125,1730450,1730450,0,641540,2371990,1,0,0,0,1
62,1644711,1644711,0,696865,2341576,1,0,0,0,1
81,1670011,1670011,0,680539,2350551,1,0,0,0,1
115,1717482,1717482,0,649908,2367390,1,0,0,0,1
170,1785680,1785680,0,255836,2041516,1,0,0,0,1
160,1562381,1562381,0,443514,2005895,1,0,0,0,1
280,37556,37556,0,0,0,0,0,0,1,1
306,37962,37962,0,0,0,0,0,0,1,1
139,36837,36837,0,0,0,0,0,0,1,1
320,38467,38467,0,0,0,0,0,0,1,1
131,36665,36665,0,0,0,0,0,0,1,1
288,40167,40167,0,0,0,0,0,0,1,1
267,38999,38999,0,0,0,0,0,0,1,1
210,36051,36051,0,0,0,0,0,0,1,1
435,207022,207022,0,0,207022,1,0,0,0,1
434,206887,206887,0,0,206887,1,0,0,0,1
558,204569,204569,0,0,204569,1,0,0,0,1
399,208206,208206,0,0,208206,1,0,0,0,1
474,199738,199738,0,0,199738,1,0,0,0,1
451,208640,208640,0,0,208640,1,0,0,0,1
431,206038,206038,0,0,206038,1,0,0,0,1
468,211610,211610,0,0,211610,1,0,0,0,1
421,102500,102500,0,0,0,0,0,0,1,1
334,102355,102355,0,0,0,0,0,0,1,1
138,102647,102647,0,0,0,0,0,0,1,1
120,102357,102357,0,0,0,0,0,0,1,1
413,102507,102507,0,0,0,0,0,0,1,1
235,103051,103051,0,0,0,0,0,0,1,1
355,102310,102310,0,0,0,0,0,0,1,1
251,102527,102527,0,0,0,0,0,0,1,1
496,3672400,3672400,0,0,0,0,0,0,1,1
185,3656699,3656699,0,0,0,0,0,0,1,1
495,3667425,3667425,0,0,0,0,0,0,1,1
428,3595775,3595775,0,0,0,0,0,0,1,1
469,3655020,3655020,0,0,0,0,0,0,1,1
462,3645014,3645014,0,0,0,0,0,0,1,1
181,3656169,3656169,0,0,0,0,0,0,1,1
566,3652117,3652117,0,0,0,0,0,0,1,1
480,1638770,1638770,0,2210114,3848884,1,0,0,0,1
605,1399240,1399240,0,2359779,3759019,1,0,0,0,1
395,1921316,1921316,0,2202723,4124040,1,0,0,0,1
154,1754853,1754853,0,2072155,3827008,1,0,0,0,1
150,1756286,1756286,0,2070452,3826738,1,0,0,0,1
586,1377122,1377122,0,2366044,3743165,1,0,0,0,1
732,1328269,1328269,0,2687781,4016050,1,0,0,0,1
536,1765348,1765348,0,2250742,4016090,1,0,0,0,1
130,3796,3796,0,0,0,0,0,0,1,1
241,3024,3024,0,0,0,0,0,0,1,1
371,2808,2808,0,0,0,0,0,0,1,1
230,2916,2916,0,0,0,0,0,0,1,1
268,2728,2728,0,0,0,0,0,0,1,1
402,2106,2106,0,0,0,0,0,0,1,1
464,1815,1815,0,0,0,0,0,0,1,1
275,3135,3135,0,0,0,0,0,0,1,1
647,217843,217843,0,1772684,1990527,1,0,0,0,1
625,186578,186578,0,1815243,2001821,1,0,0,0,1
569,162918,162918,0,1784533,1947451,1,0,0,0,1
680,264909,264909,0,1708615,1973523,1,0,0,0,1
432,79020,79020,0,1764946,1843967,1,0,0,0,1
606,158394,158394,0,1853610,2012003,1,0,0,0,1
175,109009,109009,0,2052380,2161389,1,0,0,0,1
658,168398,168398,0,1675636,1844034,1,0,0,0,1
558,244522,244522,0,0,0,0,0,0,1,1
